PassengerId,HomePlanet,CryoSleep,CABIN_DECK,CABIN_NUMBER,CABIN_SIDE,CABIN,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Name,Transported
3359_01,Earth,FALSE,G,536,S,G/536/S,TRAPPIST-1e,32,FALSE,0,810,0,0,2,Essara Sweene,FALSE
7243_01,Earth,TRUE,G,1180,S,G/1180/S,TRAPPIST-1e,2,FALSE,0,0,0,0,0,Essara Vales,
4612_01,Earth,FALSE,G,755,S,G/755/S,55 Cancri e,14,FALSE,0,166,603,1,0,Essara Wilsoney,TRUE
1582_01,Earth,FALSE,F,313,P,F/313/P,TRAPPIST-1e,30,FALSE,0,691,378,17,0,Estina Bailes,
6291_01,Earth,FALSE,G,1019,S,G/1019/S,TRAPPIST-1e,43,FALSE,1009,0,3,0,0,Estina Cabrewsond,
1660_01,Earth,FALSE,E,122,S,E/122/S,TRAPPIST-1e,20,FALSE,0,1,0,905,0,Estina Cardner,FALSE
3964_01,Earth,TRUE,G,650,S,G/650/S,TRAPPIST-1e,21,FALSE,0,0,0,0,0,Estina Chanan,TRUE
4647_01,Earth,TRUE,G,761,S,G/761/S,TRAPPIST-1e,34,FALSE,0,0,0,0,0,Estina Englence,
6419_01,Earth,FALSE,E,428,S,E/428/S,TRAPPIST-1e,31,FALSE,,0,873,0,0,Estina Holcompson,TRUE
7630_01,Earth,FALSE,F,1585,P,F/1585/P,55 Cancri e,48,FALSE,0,172,115,1,645,Estina Hughriend,FALSE
5798_01,Earth,FALSE,G,930,P,G/930/P,TRAPPIST-1e,24,FALSE,203,0,154,84,,Estina Schmondez,
2247_01,Earth,FALSE,F,452,P,F/452/P,55 Cancri e,27,FALSE,0,3,0,0,1917,Estina Schwardson,
4370_01,Earth,FALSE,,,,,TRAPPIST-1e,21,FALSE,3,1,0,1494,110,Estina Vandan,FALSE
0531_01,Earth,TRUE,G,82,P,G/82/P,55 Cancri e,1,FALSE,0,0,0,0,0,Estine Alentonway,FALSE
3139_01,Earth,FALSE,F,589,S,F/589/S,TRAPPIST-1e,58,FALSE,0,,0,0,208,Estine Leonaldez,
1496_01,Earth,TRUE,G,242,P,G/242/P,TRAPPIST-1e,50,FALSE,0,0,0,0,0,Estine Scottney,
7377_01,Earth,TRUE,G,1186,P,G/1186/P,PSO J318.5-22,43,FALSE,0,0,0,0,0,Estine Steelerettt,FALSE
3814_01,Europa,TRUE,D,129,P,D/129/P,TRAPPIST-1e,57,FALSE,0,0,0,0,0,Etair Calazy,TRUE
0454_02,Europa,TRUE,B,15,S,B/15/S,TRAPPIST-1e,42,FALSE,0,0,0,0,0,Etair Fushausive,TRUE
0265_01,Europa,TRUE,D,8,S,D/8/S,TRAPPIST-1e,39,FALSE,0,0,0,,0,Etair Herpumble,TRUE
4042_02,Europa,TRUE,A,46,S,A/46/S,55 Cancri e,55,FALSE,0,0,0,0,0,Etair Stewder,TRUE
8458_03,Europa,TRUE,C,319,S,C/319/S,55 Cancri e,19,FALSE,0,0,0,0,0,Etamino Sempreate,TRUE
6631_01,Europa,FALSE,C,208,P,C/208/P,TRAPPIST-1e,27,FALSE,0,1891,0,2167,0,Etamino Suasharic,FALSE
5547_01,Earth,TRUE,G,887,P,G/887/P,TRAPPIST-1e,18,FALSE,0,0,0,0,0,Etha Alvasquez,
6030_03,Earth,FALSE,G,981,S,G/981/S,TRAPPIST-1e,13,FALSE,852,147,7,0,1,Etha Ellson,TRUE
2119_01,Earth,FALSE,G,340,S,G/340/S,TRAPPIST-1e,35,FALSE,344,530,0,1,9,Etha Masquez,
8341_01,Earth,FALSE,F,1601,S,F/1601/S,TRAPPIST-1e,37,FALSE,477,0,167,0,46,Etha Pughlinsons,FALSE
0495_03,Earth,TRUE,G,73,S,G/73/S,TRAPPIST-1e,12,FALSE,0,0,0,0,0,Etha Richan,
4288_01,Earth,TRUE,G,700,S,G/700/S,55 Cancri e,18,FALSE,0,,0,0,0,Etha Rochan,
2546_01,Earth,FALSE,F,491,S,F/491/S,TRAPPIST-1e,36,FALSE,548,179,24,0,77,Etha Shawatson,FALSE
7707_01,Earth,FALSE,G,1237,P,G/1237/P,,23,FALSE,40,4,9,318,1413,Etha Simmonders,FALSE
2152_01,Earth,FALSE,F,426,P,F/426/P,TRAPPIST-1e,45,FALSE,2138,0,0,659,0,Eulah Bakericks,FALSE
0175_04,Earth,TRUE,G,25,P,G/25/P,TRAPPIST-1e,27,FALSE,0,0,0,0,0,Eulah Benney,
3493_01,Earth,FALSE,F,721,P,F/721/P,TRAPPIST-1e,32,FALSE,0,1001,8,0,0,Eulah Brownings,
8632_02,Earth,TRUE,G,1401,P,G/1401/P,TRAPPIST-1e,6,FALSE,0,0,0,0,0,Eulah Buckeelez,
8129_03,Earth,FALSE,F,1683,P,F/1683/P,TRAPPIST-1e,24,FALSE,381,925,342,0,642,Eulah Casonston,FALSE
2581_01,Earth,FALSE,E,156,P,E/156/P,TRAPPIST-1e,20,FALSE,496,20,16,0,254,Eulah Conney,FALSE
2483_01,Earth,FALSE,F,477,S,F/477/S,55 Cancri e,35,FALSE,2594,195,0,0,0,Eulah Crayeson,FALSE
5136_01,Earth,FALSE,F,984,S,F/984/S,55 Cancri e,24,FALSE,0,0,0,704,0,Eulah Currisones,FALSE
6189_01,Earth,FALSE,G,1004,P,G/1004/P,TRAPPIST-1e,3,FALSE,0,0,0,0,0,Eulah Garnes,TRUE
0650_01,Earth,TRUE,G,95,S,G/95/S,PSO J318.5-22,3,FALSE,0,0,0,0,0,Eulah Hammonton,TRUE
7647_01,Earth,FALSE,G,1240,S,G/1240/S,TRAPPIST-1e,24,FALSE,0,7,127,639,37,Eulah Lopelases,FALSE
0939_01,Earth,TRUE,G,135,P,G/135/P,,15,FALSE,0,0,0,0,0,Eulah Peter,TRUE
5282_02,Earth,FALSE,F,1016,S,F/1016/S,TRAPPIST-1e,26,FALSE,0,196,0,0,487,Eulah Torrez,TRUE
9050_01,Earth,TRUE,G,1472,P,G/1472/P,TRAPPIST-1e,18,FALSE,0,0,0,0,0,Eulahy Kimons,
1259_01,Earth,FALSE,F,243,S,F/243/S,TRAPPIST-1e,19,FALSE,0,0,619,0,142,Eulahy Mcguirez,FALSE
1970_01,Earth,FALSE,F,392,P,F/392/P,TRAPPIST-1e,33,FALSE,1844,213,131,439,0,Eulahy Parsoney,
5097_03,Earth,FALSE,F,1039,P,F/1039/P,55 Cancri e,51,FALSE,6,0,706,0,0,Eulahy Peterstarks,TRUE
2409_02,Earth,TRUE,G,390,P,G/390/P,TRAPPIST-1e,22,FALSE,0,0,0,0,0,Eulahy Pottonalden,TRUE
4950_01,Earth,TRUE,G,800,P,G/800/P,PSO J318.5-22,39,FALSE,0,0,0,0,0,Eulahy Wheelez,FALSE
4030_01,Mars,FALSE,G,661,S,G/661/S,TRAPPIST-1e,2,FALSE,0,0,0,0,0,Evaley Flowensley,TRUE
2169_01,Earth,FALSE,G,350,P,G/350/P,TRAPPIST-1e,56,FALSE,0,0,0,147,872,Evaley Gaineyerson,
2861_01,Earth,FALSE,F,547,S,F/547/S,TRAPPIST-1e,17,FALSE,5,756,0,0,0,Evaley Marson,TRUE
0140_01,Earth,TRUE,G,19,P,G/19/P,TRAPPIST-1e,24,FALSE,0,0,0,0,0,Evaley Mejiaddox,TRUE
2347_01,Earth,FALSE,F,477,P,F/477/P,55 Cancri e,28,FALSE,613,22,0,0,0,Evaley Wellierras,FALSE
4482_04,Earth,TRUE,G,732,S,G/732/S,TRAPPIST-1e,35,FALSE,0,0,0,0,0,Evan Bartines,FALSE
8245_02,Earth,TRUE,G,1338,P,G/1338/P,TRAPPIST-1e,38,FALSE,0,0,0,0,0,Evan Cookentaney,
1779_01,Earth,FALSE,F,349,P,F/349/P,55 Cancri e,37,FALSE,164,603,0,0,11,Evan Hermanapp,TRUE
8944_02,Earth,FALSE,G,1442,S,G/1442/S,PSO J318.5-22,17,FALSE,0,0,0,0,0,Evan Hobbinson,TRUE
0223_01,Earth,FALSE,G,35,S,G/35/S,TRAPPIST-1e,21,FALSE,0,2,665,0,9,Evan Sykess,FALSE
7587_01,Earth,FALSE,F,1575,P,F/1575/P,TRAPPIST-1e,44,FALSE,0,729,0,0,0,Evan Workmans,
1116_02,Earth,FALSE,,,,,TRAPPIST-1e,36,FALSE,0,3011,0,0,98,Evane Barnolaney,TRUE
2345_01,Earth,TRUE,G,378,S,G/378/S,PSO J318.5-22,53,FALSE,0,,0,0,0,Evane Brightez,FALSE
2802_01,Earth,FALSE,F,581,P,F/581/P,TRAPPIST-1e,23,FALSE,18,2595,0,0,122,Evane Chavezalez,TRUE
9047_01,Earth,FALSE,F,1851,P,F/1851/P,TRAPPIST-1e,18,FALSE,0,463,799,0,0,Evane Dillestron,
4909_01,Earth,FALSE,F,997,P,F/997/P,55 Cancri e,59,FALSE,460,139,0,1,0,Evane Franey,FALSE
2334_01,Earth,FALSE,G,375,S,G/375/S,,25,FALSE,877,0,0,37,0,Evane Holton,
1410_01,Earth,FALSE,F,279,P,F/279/P,TRAPPIST-1e,23,FALSE,0,567,896,0,122,Evane Lerez,FALSE
7969_01,Earth,TRUE,G,1291,P,G/1291/P,55 Cancri e,15,FALSE,0,0,0,0,0,Evane Vincenton,
0383_02,Earth,TRUE,G,55,S,G/55/S,PSO J318.5-22,34,FALSE,0,0,0,0,0,Evane Wagnerray,FALSE
0899_01,Earth,FALSE,F,187,P,F/187/P,TRAPPIST-1e,26,FALSE,0,0,716,0,1,Evane Warrishales,TRUE
5812_03,Earth,TRUE,G,943,S,G/943/S,TRAPPIST-1e,12,FALSE,0,0,0,0,0,Evaned Domington,TRUE
4803_01,Earth,FALSE,F,977,P,F/977/P,TRAPPIST-1e,55,FALSE,1028,18,0,0,0,Evaned Foxter,FALSE
2961_01,Earth,FALSE,F,621,P,F/621/P,TRAPPIST-1e,56,FALSE,0,54,0,724,0,Evaned Kellynn,FALSE
2405_01,Earth,FALSE,F,464,S,F/464/S,PSO J318.5-22,40,FALSE,2,10,0,14,657,Evaned Parsoney,
8935_01,Earth,FALSE,F,1728,S,F/1728/S,TRAPPIST-1e,22,FALSE,0,0,793,0,12,Evaned Pooley,
1142_01,Earth,FALSE,G,173,P,G/173/P,TRAPPIST-1e,54,FALSE,0,0,0,0,908,Evaned Pugherman,TRUE
4006_05,Earth,FALSE,F,759,S,F/759/S,55 Cancri e,52,FALSE,0,704,0,0,,Evaned Wolfaddox,TRUE
6883_01,Earth,FALSE,G,1120,S,G/1120/S,TRAPPIST-1e,26,FALSE,0,0,1,0,398,Evaned Wolferguson,TRUE
1050_01,Earth,TRUE,G,157,P,G/157/P,TRAPPIST-1e,55,FALSE,0,0,,0,0,Evendy Buchansen,
4331_01,Earth,TRUE,G,715,P,G/715/P,TRAPPIST-1e,21,FALSE,0,0,0,0,0,Evendy Buchansen,
7413_01,Earth,TRUE,G,1196,P,G/1196/P,TRAPPIST-1e,16,FALSE,0,0,0,0,0,Evendy Bushafford,
2319_01,Mars,TRUE,G,373,P,G/373/P,PSO J318.5-22,57,FALSE,0,0,0,0,0,Evendy Estron,FALSE
4802_02,Earth,FALSE,G,774,P,G/774/P,PSO J318.5-22,74,FALSE,568,17,0,,1,Evendy Lambucketty,
3717_02,Earth,TRUE,G,607,S,G/607/S,TRAPPIST-1e,30,FALSE,0,0,0,0,0,Evendy Larlowelley,
7383_02,Earth,FALSE,F,1529,P,F/1529/P,TRAPPIST-1e,39,FALSE,350,134,0,0,319,Evendy Leonadorsen,
6287_02,Earth,FALSE,E,416,S,E/416/S,TRAPPIST-1e,22,FALSE,,0,0,0,792,Evendy Mcbritts,
5024_01,Earth,FALSE,G,822,S,G/822/S,TRAPPIST-1e,0,FALSE,0,0,0,0,0,Evendy Mckins,
4146_01,Earth,FALSE,G,680,P,G/680/P,TRAPPIST-1e,8,FALSE,0,0,0,0,0,Evendy Nasquez,
2968_01,Earth,TRUE,G,485,P,G/485/P,TRAPPIST-1e,43,FALSE,0,,0,0,0,Evendy Sosalinson,TRUE
4809_01,Earth,FALSE,F,978,P,F/978/P,TRAPPIST-1e,18,FALSE,4,13,0,1784,137,Evenna Barks,
2072_01,Earth,FALSE,E,152,S,E/152/S,TRAPPIST-1e,20,FALSE,,0,0,449,86,Evenna Brooke,
9035_01,Earth,FALSE,G,1466,P,G/1466/P,TRAPPIST-1e,39,FALSE,266,4,1,0,452,Evenna Coleyanglas,FALSE
4305_01,Earth,FALSE,F,893,P,F/893/P,TRAPPIST-1e,56,FALSE,0,779,12,3,35,Evenna Conney,FALSE
5467_01,Earth,FALSE,F,1046,S,F/1046/S,TRAPPIST-1e,31,FALSE,2703,21,0,0,1,Evenna Garden,FALSE
1222_01,Earth,FALSE,G,183,P,G/183/P,TRAPPIST-1e,75,FALSE,0,493,0,131,132,Evenna Hubert,FALSE
2079_01,Earth,FALSE,G,330,S,G/330/S,55 Cancri e,22,FALSE,240,1974,0,0,152,Evenna Pierry,
8670_01,Earth,TRUE,G,1398,S,G/1398/S,PSO J318.5-22,16,FALSE,0,0,0,0,0,Evenna Williotters,TRUE
1500_07,Earth,TRUE,G,230,S,G/230/S,TRAPPIST-1e,46,FALSE,0,0,0,0,0,Everly Barbes,TRUE
7224_01,Earth,TRUE,G,1175,S,G/1175/S,TRAPPIST-1e,30,FALSE,0,0,0,0,0,Everly Carvis,TRUE
6443_07,Earth,TRUE,G,1046,S,G/1046/S,TRAPPIST-1e,5,FALSE,0,0,0,0,0,Everly Cochrisons,TRUE
4256_06,Earth,TRUE,G,698,P,G/698/P,TRAPPIST-1e,24,FALSE,0,0,0,0,0,Everly Garnes,FALSE
1578_01,Earth,FALSE,E,98,P,E/98/P,TRAPPIST-1e,22,FALSE,0,24,0,176,783,Everly Garrincent,FALSE
4374_01,Earth,FALSE,G,721,P,G/721/P,TRAPPIST-1e,22,FALSE,3,53,4,0,748,Everly Irwinson,
3491_01,Earth,FALSE,F,720,P,F/720/P,TRAPPIST-1e,15,FALSE,0,0,0,6,607,Everly Joyneidez,FALSE
8371_01,Earth,FALSE,F,1605,S,F/1605/S,55 Cancri e,52,FALSE,0,0,638,115,0,Everly Lewinez,TRUE
4001_07,Earth,FALSE,G,659,S,G/659/S,TRAPPIST-1e,3,FALSE,0,0,0,0,0,Everly Lowelliott,FALSE
8147_01,Earth,FALSE,G,1317,P,G/1317/P,TRAPPIST-1e,20,FALSE,0,142,0,3528,92,Everly Pittler,FALSE
3995_04,Earth,FALSE,G,655,P,G/655/P,TRAPPIST-1e,8,FALSE,0,0,0,0,0,Evey Casonston,FALSE
6233_03,Earth,TRUE,G,1009,S,G/1009/S,PSO J318.5-22,15,FALSE,0,0,0,0,0,Evey Crayeson,
6816_06,Earth,TRUE,G,1108,P,G/1108/P,TRAPPIST-1e,9,FALSE,0,0,0,0,0,Evey Ewiseston,TRUE
6533_02,Earth,FALSE,F,1353,P,F/1353/P,TRAPPIST-1e,26,FALSE,10,164,0,590,0,Evey Foledges,
4620_01,Earth,TRUE,G,757,S,G/757/S,TRAPPIST-1e,46,FALSE,0,0,0,0,0,Evey Heney,FALSE
5795_01,Earth,FALSE,F,1106,S,F/1106/S,PSO J318.5-22,19,FALSE,0,95,595,0,0,Evey Hodes,TRUE
4274_01,Earth,FALSE,G,698,S,G/698/S,TRAPPIST-1e,24,FALSE,0,717,222,8,1,Evey Kellyons,TRUE
5311_01,Earth,TRUE,G,858,P,G/858/P,TRAPPIST-1e,31,FALSE,0,0,0,0,0,Evey Tranciams,
4764_01,Earth,FALSE,E,308,S,E/308/S,TRAPPIST-1e,22,FALSE,0,669,121,0,56,Faithy Bookerson,TRUE
6294_01,Earth,TRUE,G,1021,S,G/1021/S,TRAPPIST-1e,22,FALSE,0,0,0,0,0,Faithy Brenney,
7084_01,Earth,FALSE,F,1355,S,F/1355/S,55 Cancri e,26,FALSE,0,158,0,0,912,Faithy Hunterton,FALSE
6871_01,Earth,FALSE,G,1116,S,G/1116/S,TRAPPIST-1e,38,FALSE,190,1,616,0,,Faithy Rickson,TRUE
5127_02,Earth,FALSE,F,983,S,F/983/S,TRAPPIST-1e,16,FALSE,43,0,0,1893,119,Faithy Yanton,FALSE
6751_02,Mars,TRUE,E,446,S,E/446/S,TRAPPIST-1e,31,FALSE,0,0,0,0,0,Fal Berle,FALSE
5814_02,Mars,TRUE,D,176,S,D/176/S,55 Cancri e,21,FALSE,0,0,0,0,0,Fal Bine,TRUE
5435_01,Mars,FALSE,F,1121,P,F/1121/P,TRAPPIST-1e,50,FALSE,846,0,280,280,0,Fal Blane,FALSE
1469_01,Mars,FALSE,F,283,S,F/283/S,TRAPPIST-1e,30,FALSE,799,0,98,40,661,Fal Chité,
0489_01,Mars,TRUE,E,31,P,E/31/P,TRAPPIST-1e,33,FALSE,0,0,0,0,0,Fal Knike,
3932_02,Mars,FALSE,D,129,S,D/129/S,55 Cancri e,34,FALSE,2,0,805,29,0,Fal Vlate,TRUE
1709_05,Mars,TRUE,F,326,S,F/326/S,TRAPPIST-1e,26,FALSE,0,0,0,0,0,Fams Minen,TRUE
0060_01,Earth,FALSE,F,12,P,F/12/P,TRAPPIST-1e,21,FALSE,0,619,12,3,0,Fanna Ashipeck,
1878_01,Earth,FALSE,F,375,P,F/375/P,TRAPPIST-1e,49,FALSE,0,0,0,724,0,Fanna Chenson,FALSE
7597_04,Earth,TRUE,G,1221,P,G/1221/P,TRAPPIST-1e,32,FALSE,0,0,0,0,0,Fanna Fisherry,
8728_03,Earth,FALSE,F,1798,P,F/1798/P,TRAPPIST-1e,23,FALSE,1254,0,45,0,0,Fanna Fulloydez,FALSE
7150_02,Earth,TRUE,G,1151,P,G/1151/P,TRAPPIST-1e,22,FALSE,0,0,0,0,0,Fanna Herreras,
3966_02,Earth,FALSE,G,649,P,G/649/P,TRAPPIST-1e,27,FALSE,0,0,1020,0,,Fanna Kerristicey,TRUE
8327_01,Earth,FALSE,G,1355,P,G/1355/P,PSO J318.5-22,24,FALSE,22,1,0,590,3,Fanna Kramosley,
4530_01,Earth,FALSE,F,933,P,F/933/P,TRAPPIST-1e,20,FALSE,9,0,157,525,0,Fanna Leonaldez,FALSE
2119_02,Earth,TRUE,G,340,S,G/340/S,TRAPPIST-1e,35,FALSE,0,0,0,0,0,Fanna Masquez,
8419_01,Earth,FALSE,F,1618,S,F/1618/S,TRAPPIST-1e,19,FALSE,0,168,481,0,0,Fanna Mosepherry,TRUE
3826_01,Mars,FALSE,G,626,S,G/626/S,TRAPPIST-1e,18,FALSE,0,0,0,1565,224,Fanna Navages,FALSE
4471_01,Earth,FALSE,F,840,S,F/840/S,TRAPPIST-1e,16,FALSE,0,0,16,7,717,Fanna Pentss,
0388_01,Earth,TRUE,G,57,S,G/57/S,TRAPPIST-1e,14,FALSE,0,0,0,0,0,Fanna Sullones,FALSE
2347_07,Earth,FALSE,G,377,P,G/377/P,TRAPPIST-1e,9,FALSE,,0,0,0,0,Fanna Wellierras,FALSE
5774_01,Earth,FALSE,E,364,P,E/364/P,TRAPPIST-1e,47,FALSE,0,0,228,0,561,Fanne Hoodgers,
2611_01,Earth,FALSE,G,417,S,G/417/S,TRAPPIST-1e,25,FALSE,5,524,267,0,982,Fanne Kochroeders,
0103_03,Earth,TRUE,G,18,S,G/18/S,TRAPPIST-1e,6,FALSE,0,0,0,0,0,Fanne Mclainez,FALSE
9190_01,Earth,FALSE,F,1778,S,F/1778/S,TRAPPIST-1e,21,FALSE,802,0,1,1,0,Fanne Mclarseney,TRUE
6257_01,Earth,TRUE,G,1010,P,G/1010/P,TRAPPIST-1e,21,FALSE,0,0,0,0,0,Fanne Mejiamsey,
0790_01,Earth,TRUE,G,119,S,G/119/S,PSO J318.5-22,20,FALSE,0,0,,0,0,Fanne Pottmanley,TRUE
6030_04,Earth,FALSE,G,981,S,G/981/S,TRAPPIST-1e,30,FALSE,0,0,47,703,4,Fanne Steinardson,TRUE
7695_01,Earth,FALSE,F,1600,P,F/1600/P,TRAPPIST-1e,14,FALSE,113,0,940,3,21,Fany Carvis,
6144_01,Earth,TRUE,G,993,P,G/993/P,TRAPPIST-1e,19,FALSE,0,0,0,0,0,Fany Chaellerty,
6540_01,Earth,FALSE,G,1059,P,G/1059/P,TRAPPIST-1e,13,FALSE,0,671,0,8,0,Fany Cleminglas,TRUE
5807_01,Earth,FALSE,F,1110,S,F/1110/S,TRAPPIST-1e,26,FALSE,605,0,35,424,0,Fany Hickerson,
0164_01,Earth,FALSE,G,28,S,G/28/S,TRAPPIST-1e,57,FALSE,50,1688,0,,135,Fany Hutchinton,TRUE
1384_05,Earth,FALSE,E,105,S,E/105/S,,19,FALSE,189,510,0,0,0,Fany Mayods,TRUE
4686_01,Earth,FALSE,G,768,S,G/768/S,TRAPPIST-1e,38,FALSE,0,172,615,0,0,Fany Russon,TRUE
1086_03,Earth,TRUE,G,166,P,G/166/P,TRAPPIST-1e,4,FALSE,0,0,0,0,0,Fany Willangsey,FALSE
8879_01,Earth,TRUE,G,1437,P,G/1437/P,TRAPPIST-1e,21,FALSE,0,0,0,0,0,Fayel Conney,
4209_01,Earth,FALSE,F,866,P,F/866/P,TRAPPIST-1e,53,FALSE,783,0,0,1847,0,Fayel Englas,
7135_03,Earth,FALSE,F,1369,S,F/1369/S,PSO J318.5-22,49,FALSE,0,1473,4,37,0,Fayel Gainebergan,
5641_01,Earth,TRUE,G,914,S,G/914/S,TRAPPIST-1e,18,FALSE,0,0,0,0,0,Fayel Gallard,
7514_01,Earth,FALSE,F,1555,P,F/1555/P,TRAPPIST-1e,52,FALSE,0,0,47,2059,0,Fayel Josesh,FALSE
4395_01,Earth,FALSE,F,905,P,F/905/P,TRAPPIST-1e,23,FALSE,0,0,206,681,31,Fayel Mcfarley,FALSE
3255_01,Earth,TRUE,G,517,S,G/517/S,PSO J318.5-22,20,FALSE,0,0,0,0,0,Fayel Morandry,TRUE
6052_01,Earth,TRUE,G,980,P,G/980/P,TRAPPIST-1e,61,FALSE,0,0,0,0,0,Fayel Rushorney,FALSE
9074_05,Earth,TRUE,G,1460,S,G/1460/S,TRAPPIST-1e,2,FALSE,0,0,0,0,0,Fayel Trerady,TRUE
6402_04,Earth,FALSE,G,1032,P,G/1032/P,PSO J318.5-22,18,FALSE,0,0,1720,1,0,Fayen Bradamss,TRUE
5589_01,Earth,FALSE,F,1160,P,F/1160/P,TRAPPIST-1e,26,FALSE,0,786,0,11,83,Fayen Hermanapp,TRUE
5055_01,Earth,TRUE,G,815,P,G/815/P,TRAPPIST-1e,38,FALSE,0,0,0,0,0,Fayen Hodgesss,
4702_01,Earth,TRUE,G,770,S,G/770/S,PSO J318.5-22,17,FALSE,0,0,0,0,0,Fayen Micknightt,
4213_01,Earth,FALSE,G,691,S,G/691/S,PSO J318.5-22,23,FALSE,4,157,142,,196,Fayen Morrodgers,FALSE
7019_01,Earth,FALSE,F,1457,P,F/1457/P,TRAPPIST-1e,31,FALSE,0,0,717,0,0,Fayen Nasquez,FALSE
0987_01,Earth,FALSE,F,204,P,F/204/P,TRAPPIST-1e,16,FALSE,3,0,35,150,478,Fayen Norrison,FALSE
3617_01,Earth,FALSE,G,585,S,G/585/S,TRAPPIST-1e,34,FALSE,0,461,0,0,424,Fayen Solivers,
5626_01,Earth,TRUE,G,911,S,G/911/S,PSO J318.5-22,23,FALSE,0,0,0,0,0,Fayen Vinston,TRUE
4576_01,Earth,FALSE,F,942,P,F/942/P,TRAPPIST-1e,37,FALSE,661,876,0,3,13,Fayene Cartz,FALSE
0138_01,Earth,TRUE,G,18,P,G/18/P,TRAPPIST-1e,13,FALSE,0,0,0,0,0,Fayene Gambs,TRUE
2015_01,Earth,FALSE,F,387,S,F/387/S,TRAPPIST-1e,19,FALSE,1139,18,0,0,671,Fayene Hickett,TRUE
7013_01,Earth,TRUE,G,1144,S,G/1144/S,TRAPPIST-1e,36,FALSE,0,0,0,0,0,Fayene Lardy,TRUE
5885_08,Earth,FALSE,G,954,S,G/954/S,TRAPPIST-1e,25,FALSE,0,0,892,0,0,Fayene Oneiles,TRUE
4987_01,Earth,FALSE,G,816,S,G/816/S,TRAPPIST-1e,21,FALSE,36,162,0,588,0,Fayene Popelacruz,TRUE
9022_01,Earth,FALSE,F,1748,S,F/1748/S,TRAPPIST-1e,31,FALSE,685,0,113,0,0,Fayey Boyerson,
4691_01,Earth,FALSE,G,769,S,G/769/S,TRAPPIST-1e,15,FALSE,0,7,0,749,0,Fayey Buckentry,FALSE
9279_01,Earth,FALSE,G,1500,S,G/1500/S,TRAPPIST-1e,26,FALSE,0,0,1872,1,0,Fayey Connon,TRUE
7911_01,Earth,TRUE,G,1277,S,G/1277/S,TRAPPIST-1e,18,FALSE,0,0,0,0,0,Fayey Holcompton,
7773_01,Earth,TRUE,G,1248,P,G/1248/P,TRAPPIST-1e,15,FALSE,0,0,0,0,0,Fayey Stephend,TRUE
7458_01,Earth,TRUE,G,1211,S,G/1211/S,TRAPPIST-1e,64,FALSE,0,0,0,0,0,Fayey Vincenton,FALSE
6552_01,Mars,FALSE,G,1061,P,G/1061/P,TRAPPIST-1e,20,FALSE,0,564,25,158,62,Fayey Webstenson,FALSE
5814_06,Mars,FALSE,D,176,S,D/176/S,TRAPPIST-1e,15,FALSE,2309,0,1142,1,10,Feles Bine,FALSE
8338_03,Mars,TRUE,F,1716,P,F/1716/P,TRAPPIST-1e,17,FALSE,0,0,0,,0,Feles Empie,TRUE
1983_01,Earth,FALSE,G,320,P,G/320/P,PSO J318.5-22,17,FALSE,414,0,139,28,173,Felia Cooperkins,FALSE
5180_01,Earth,TRUE,G,835,P,G/835/P,PSO J318.5-22,20,FALSE,0,0,0,,0,Felia Gillock,TRUE
3066_01,Earth,FALSE,E,193,P,E/193/P,TRAPPIST-1e,35,FALSE,1609,0,0,0,0,Felia Hortis,FALSE
4300_01,Mars,TRUE,G,704,S,G/704/S,PSO J318.5-22,16,FALSE,0,0,0,0,0,Felia Loway,TRUE
1818_01,Earth,TRUE,G,297,P,G/297/P,TRAPPIST-1e,17,FALSE,0,0,0,0,0,Felia Portananney,TRUE
6387_01,Earth,FALSE,F,1325,P,F/1325/P,TRAPPIST-1e,30,FALSE,228,503,73,0,60,Felia Simsey,
2720_01,Earth,FALSE,G,439,P,G/439/P,PSO J318.5-22,23,FALSE,171,2373,1,30,985,Felice Beckeey,FALSE
2849_01,Earth,FALSE,,,,,TRAPPIST-1e,19,FALSE,0,0,0,0,1201,Felice Dillips,
6876_03,Earth,TRUE,G,1118,S,G/1118/S,TRAPPIST-1e,2,FALSE,0,0,0,0,0,Felice Greenez,
2216_01,Earth,FALSE,F,446,P,F/446/P,PSO J318.5-22,57,FALSE,0,545,0,0,0,Felice Guezaley,
5744_01,Earth,FALSE,G,931,S,G/931/S,TRAPPIST-1e,23,FALSE,0,37,859,9,1,Felice Hinglendez,TRUE
3921_01,Earth,FALSE,E,262,S,E/262/S,TRAPPIST-1e,26,FALSE,35,42,711,0,0,Felice Kramosley,TRUE
5473_02,Earth,FALSE,F,1133,P,F/1133/P,PSO J318.5-22,60,FALSE,,0,0,690,0,Felice Rigginsen,
8955_01,Earth,FALSE,F,1837,P,F/1837/P,TRAPPIST-1e,31,FALSE,0,1524,0,0,0,Felice Trankliney,FALSE
8796_06,Earth,FALSE,F,1704,S,F/1704/S,TRAPPIST-1e,14,FALSE,0,1427,148,0,7,Felice Traverdy,TRUE
3409_01,Earth,FALSE,F,701,P,F/701/P,TRAPPIST-1e,19,FALSE,90,0,0,74,595,Felice Wheelez,FALSE
0614_01,Earth,FALSE,G,91,S,G/91/S,TRAPPIST-1e,34,FALSE,0,0,0,,0,Feline Carterson,TRUE
